time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
1.657688,-0.567572891518,-1.18576714904,-0.684155431397,1.6202672072,0.245053430865,1.14128170619,-0.659611738791,95.961227417,-0.0525388419851,0.401902966426,1.54050020623,1.4058933921,-0.390781605714,1.06803412357,1.38403416587,22.3662891388
1.657833,-0.567572891518,-1.18576714904,-0.684155431397,1.6202672072,0.245053430865,1.14128170619,-0.659611738791,95.961227417,-0.0525388419851,0.401902966426,1.54050020623,1.4058933921,-0.390781605714,1.06803412357,1.38403416587,22.3662891388
2.000445,-0.567572891518,-1.18576714904,-0.684155431397,1.6210341976,0.245053430865,1.14128170619,-0.659611738791,95.961227417,-0.052922337182,0.40266995682,1.54050020623,1.4051264017,-0.390398110517,1.06688363797,1.38403416587,22.3662891388
3.000779,-0.567189396321,-1.18730112982,-0.684155431397,1.62295167358,0.245820421259,1.14396617257,-0.657694262806,95.961227417,-0.053305832379,0.402286461623,1.54050020623,1.4058933921,-0.391165100911,1.06688363797,1.38365067067,22.3662891388
4.001183,-0.567189396321,-1.18691763463,-0.684538926594,1.62256817839,0.245053430865,1.14243219178,-0.657694262806,95.961227417,-0.0525388419851,0.40266995682,1.54050020623,1.4051264017,-0.390781605714,1.06688363797,1.38365067067,22.3662891388
5.001098,-0.566805901124,-1.18615064423,-0.684922421791,1.62141769279,0.238917507713,1.14051471579,-0.6584612532,14.5395803452,-0.0521553467881,0.40266995682,1.54050020623,1.4055098969,-0.391932091305,1.06841761876,1.38326717548,22.3662891388
6.001065,-0.567572891518,-1.17924773069,-0.685689412185,1.59303904822,0.238917507713,1.17081083635,-0.659611738791,14.5395803452,-0.0517718515911,0.401519471229,1.54318467261,1.40627688729,-0.383111701774,1.06458266679,1.38326717548,22.3662891388
7.001065,-0.572558329078,-1.09104383538,-0.753568062049,1.24022346701,0.23048061338,1.52439340796,-0.619344743109,14.5395803452,-0.0525388419851,0.401519471229,1.53973321584,1.39937397375,-0.400752480835,1.06228169561,1.38403416587,22.3662891388
8.001070,-0.580995223412,-1.00820887284,-0.756252528428,1.10600014807,0.230864108577,1.67242255399,-0.618961247912,14.5395803452,-0.053305832379,0.401902966426,1.53283030229,1.39937397375,-0.396534033668,1.0641991716,1.38365067067,22.3662891388
9.001067,-0.581378718609,-1.00399042567,-0.755869033231,1.10638364326,0.231247603774,1.67280604919,-0.619728238306,14.5395803452,-0.0525388419851,0.401902966426,1.53283030229,1.4058933921,-0.395383548077,1.06765062837,1.38365067067,22.3662891388
10.000308,-0.579844737821,-1.0001554737,-0.755869033231,1.10600014807,0.231631098971,1.67280604919,-0.6204952287,14.5395803452,-0.052922337182,0.402286461623,1.53436428308,1.40666038249,-0.39384956729,1.06803412357,1.38403416587,22.3662891388
11.001106,-0.580611728215,-0.995937026535,-0.755869033231,1.10600014807,0.230864108577,1.6716555636,-0.619728238306,14.5395803452,-0.052922337182,0.402286461623,1.54356816781,1.4055098969,-0.390781605714,1.06688363797,1.38365067067,22.3662891388
12.001093,-0.580611728215,-0.978296247474,-0.755485538034,1.10945160484,0.231631098971,1.66398565966,-0.620878723897,14.5395803452,-0.0521553467881,0.402286461623,1.54356816781,1.4051264017,-0.390398110517,1.06726713317,1.38403416587,22.3662891388
13.001090,-0.580995223412,-0.977912752277,-0.755485538034,1.10983510004,0.231631098971,1.66590313564,-0.620111733503,14.5395803452,-0.0521553467881,0.401135976032,1.54280117742,1.40474290651,-0.390781605714,1.06688363797,1.38403416587,22.3662891388
14.000879,-0.581762213806,-0.989417608186,-0.755869033231,1.10983510004,0.231631098971,1.6712720684,-0.618961247912,14.5395803452,-0.0525388419851,0.401135976032,1.54126719663,1.4058933921,-0.390781605714,1.06765062837,1.38365067067,22.3662891388
15.001079,-0.581378718609,-0.992485569762,-0.755485538034,1.10830111925,0.231631098971,1.67012158281,-0.619728238306,14.5395803452,-0.052922337182,0.402286461623,1.54165069182,1.4055098969,-0.391548596108,1.06765062837,1.38326717548,22.3662891388
16.001148,-0.581378718609,-0.993252560156,-0.756252528428,1.10561665287,0.232014594168,1.6708885732,-0.620111733503,14.5395803452,-0.0525388419851,0.401902966426,1.54126719663,1.4055098969,-0.390398110517,1.06765062837,1.38365067067,22.3662891388
17.001274,-0.580995223412,-0.992869064959,-0.756252528428,1.10561665287,0.231631098971,1.67434002998,-0.6204952287,14.5395803452,-0.0525388419851,0.402286461623,1.53858273025,1.4051264017,-0.390781605714,1.06726713317,1.38326717548,22.3662891388
18.001296,-0.581762213806,-0.927674881474,-0.759320490003,0.990568093777,0.229330127789,1.7341652807,-0.618577752715,14.5395803452,-0.0525388419851,0.402286461623,1.53896622545,1.4055098969,-0.389631120123,1.07033509475,1.38403416587,22.3662891388
19.001085,-0.581762213806,-0.880888467443,-0.765839908352,0.97369430511,0.229713622986,1.74643712701,-0.619344743109,95.3150253296,-0.0510048611972,0.402286461623,1.53819923505,1.4055098969,-0.391165100911,1.06956810435,1.38365067067,22.3662891388
20.001097,-0.582145709003,-0.898145751307,-0.764689422761,0.97369430511,0.229713622986,1.75334004055,-0.619344743109,95.3150253296,-0.0517718515911,0.402286461623,1.53781573986,1.4055098969,-0.390398110517,1.06995159955,1.38365067067,22.3662891388
21.001044,-0.582145709003,-0.902364198474,-0.765072917958,0.970242848338,0.229330127789,1.75602450693,-0.619728238306,95.3150253296,-0.052922337182,0.402286461623,1.53934972064,1.4058933921,-0.388480634532,1.07071858994,1.38441766107,22.3662891388
22.001102,-0.581762213806,-0.90658264564,-0.763155441973,0.965640905974,0.229713622986,1.75679149733,-0.619728238306,95.3150253296,-0.0521553467881,0.402286461623,1.54126719663,1.40666038249,-0.389247624926,1.07033509475,1.38365067067,96.1102142334
23.001143,-0.581762213806,-0.911951578398,-0.762004956382,0.966791391565,0.229330127789,1.75832547811,-0.6204952287,95.3150253296,-0.0525388419851,0.403053452017,1.54088370143,1.4058933921,-0.388864129729,1.07033509475,1.38326717548,96.1102142334
24.001095,-0.582145709003,-0.911951578398,-0.762388451579,0.96870886755,0.229713622986,1.75909246851,-0.619344743109,95.3150253296,-0.0525388419851,0.401902966426,1.54165069182,1.4055098969,-0.389631120123,1.06880111396,1.38441766107,96.1102142334
25.001071,-0.582145709003,-0.911568083201,-0.761621461185,0.969475857944,0.229713622986,1.75870897331,-0.620111733503,95.3150253296,-0.052922337182,0.401902966426,1.54050020623,1.4055098969,-0.390781605714,1.06880111396,1.38326717548,96.1102142334
26.001067,-0.581762213806,-0.908500121625,-0.762004956382,0.969092362747,0.229713622986,1.75870897331,-0.618961247912,95.3150253296,-0.053305832379,0.401902966426,1.54088370143,1.4051264017,-0.390781605714,1.06573315238,1.38403416587,96.1102142334
